store,week,product,quantity,count,price,promotion,cost,price_carton,price_50tab_equiv,cost_50tab_equiv,quantity_50tab_equiv,cost_50tab_equiv_mean,market_share,market_share_mean
45,2,3,6,13263,7.0100002,0,5.6900001,7.0160675,3.5050001,2.845,12,2.8774116,.13636364,.20149523
77,26,3,14,16659,7.4299998,0,5.8000002,7.0160675,3.7149999,2.9000001,28,2.8774116,.27860695,.20149523
33,8,3,5,21987,7.27,0,5.4299998,7.0160675,3.635,2.7149999,10,2.8774116,.12987013,.20149523
104,47,3,17,12983,6.1799998,.64999998,5.9099998,7.0160675,3.0899999,2.9549999,34,2.8774116,.21183801,.20149523
90,29,3,6,15890,7.1399999,0,5.75,7.0160675,3.5699999,2.875,12,2.8774116,.13483146,.20149523
121,42,3,23,20545,6.9499998,0,6.21,7.0160675,3.4749999,3.105,46,2.8774116,.26979473,.20149523
52,21,3,15,21036,7.9099998,0,5.6599998,7.0160675,3.9549999,2.8299999,30,2.8774116,.23715416,.20149523
118,47,3,11,13004,6.3200002,.63999999,5.9699998,7.0160675,3.1600001,2.9849999,22,2.8774116,.25882354,.20149523
97,14,3,9,14000,5.75,.88999999,5.3200002,7.0160675,2.875,2.6600001,18,2.8774116,.24827586,.20149523
123,26,3,8,28389,8.6199999,0,6.0999999,7.0160675,4.3099999,3.05,16,2.8774116,.082687341,.20149523
84,8,3,11,14927,6.8000002,0,5.3899999,7.0160675,3.4000001,2.6949999,22,2.8774116,.21674877,.20149523
97,36,3,2,13667,7.9899998,0,6.54,7.0160675,3.9949999,3.27,4,2.8774116,.047337279,.20149523
122,38,3,25,27557,7.1500001,0,6.3499999,7.0160675,3.575,3.175,50,2.8774116,.24570024,.20149523
14,17,3,12,16319,7.9699998,0,5.48,7.0160675,3.9849999,2.74,24,2.8774116,.23999999,.20149523
76,26,3,7,24436,7.3000002,0,5.9200001,7.0160675,3.6500001,2.96,14,2.8774116,.10447761,.20149523
97,20,3,11,15381,7.1999998,0,5.6199999,7.0160675,3.5999999,2.8099999,22,2.8774116,.2085308,.20149523
110,18,3,12,17535,7.3699999,0,5.6100001,7.0160675,3.6849999,2.8050001,24,2.8774116,.19591837,.20149523
2,27,3,9,13259,7.5,0,5.6700001,7.0160675,3.75,2.835,18,2.8774116,.24827586,.20149523
73,34,3,17,28532,6.1700001,.70999998,5.5700002,7.0160675,3.085,2.7850001,34,2.8774116,.24113475,.20149523
2,19,3,6,14713,7.0900002,.5,5.8400002,7.0160675,3.5450001,2.9200001,12,2.8774116,.1509434,.20149523
101,12,3,32,25673,6.54,0,5.4400001,7.0160675,3.27,2.72,64,2.8774116,.29906541,.20149523
86,8,3,4,20611,7.23,0,5.52,7.0160675,3.615,2.76,8,2.8774116,.080808081,.20149523
32,8,3,16,27026,7.1399999,0,5.4099998,7.0160675,3.5699999,2.7049999,32,2.8774116,.25498009,.20149523
75,26,3,7,25068,7.1300001,0,5.54,7.0160675,3.5650001,2.77,14,2.8774116,.13023256,.20149523
92,4,3,9,17232,6.8800001,0,5.5799999,7.0160675,3.4400001,2.79,18,2.8774116,.18367347,.20149523
68,20,3,7,18906,7.25,0,5.6599998,7.0160675,3.625,2.8299999,14,2.8774116,.22400001,.20149523
33,3,3,8,20829,7.1999998,0,5.4899998,7.0160675,3.5999999,2.7449999,16,2.8774116,.21052632,.20149523
109,18,3,31,23207,8.21,0,5.6599998,7.0160675,4.105,2.8299999,62,2.8774116,.36795253,.20149523
74,26,3,13,23092,7.04,0,5.6100001,7.0160675,3.52,2.8050001,26,2.8774116,.16403785,.20149523
50,41,3,7,13162,7.8200002,0,6.5100002,7.0160675,3.9100001,3.2550001,14,2.8774116,.18666667,.20149523
54,41,3,6,18003,7.54,0,6.29,7.0160675,3.77,3.145,12,2.8774116,.11162791,.20149523
5,27,3,9,16637,7.5599999,0,5.9400001,7.0160675,3.78,2.97,18,2.8774116,.12765957,.20149523
89,8,3,16,26388,6.4200001,0,5.2199998,7.0160675,3.21,2.6099999,32,2.8774116,.30331755,.20149523
80,34,3,26,26551,6.6199999,.54000002,5.8200002,7.0160675,3.3099999,2.9100001,52,2.8774116,.24586289,.20149523
2,1,3,8,14181,8.1499996,0,5.7199998,7.0160675,4.0749998,2.8599999,16,2.8774116,.18285714,.20149523
112,38,3,14,28194,7.0799999,0,6.29,7.0160675,3.54,3.145,28,2.8774116,.14035088,.20149523
48,37,3,7,13265,7.2199998,0,6.23,7.0160675,3.6099999,3.115,14,2.8774116,.17948718,.20149523
73,26,3,11,25897,7.0599999,0,5.6199999,7.0160675,3.53,2.8099999,22,2.8774116,.18723404,.20149523
93,46,3,13,16895,7.3899999,0,6.04,7.0160675,3.6949999,3.02,26,2.8774116,.21940929,.20149523
62,40,3,16,12910,7.6199999,0,6.1399999,7.0160675,3.8099999,3.0699999,32,2.8774116,.21052632,.20149523
98,46,3,25,31151,6.9899998,0,5.8899999,7.0160675,3.4949999,2.9449999,50,2.8774116,.21786493,.20149523
28,8,3,8,13020,7.1500001,0,5.5300002,7.0160675,3.575,2.7650001,16,2.8774116,.21917808,.20149523
53,4,3,5,13674,6.7199998,0,5.4000001,7.0160675,3.3599999,2.7,10,2.8774116,.17699115,.20149523
90,8,3,6,15717,6.6799998,0,5.3600001,7.0160675,3.3399999,2.6800001,12,2.8774116,.18461539,.20149523
51,21,3,12,19835,7.4200001,0,5.6900001,7.0160675,3.71,2.845,24,2.8774116,.21428572,.20149523
5,19,3,17,17568,6.3099999,.64999998,5.6500001,7.0160675,3.155,2.825,34,2.8774116,.28099173,.20149523
98,14,3,32,32826,6.9699998,0,5.3000002,7.0160675,3.4849999,2.6500001,64,2.8774116,.27947599,.20149523
72,26,3,14,16180,6.8800001,0,5.5999999,7.0160675,3.4400001,2.8,28,2.8774116,.26794258,.20149523
112,3,3,38,24801,6.5500002,0,5.6300001,7.0160675,3.2750001,2.8150001,76,2.8774116,.34080717,.20149523
119,42,3,9,16795,7.4899998,0,6.29,7.0160675,3.7449999,3.145,18,2.8774116,.23376623,.20149523
12,43,3,14,29595,7.52,0,6.1999998,7.0160675,3.76,3.0999999,28,2.8774116,.19047619,.20149523
77,13,3,5,16826,7.52,0,5.8299999,7.0160675,3.76,2.915,10,2.8774116,.11695907,.20149523
8,42,3,8,21578,7.1999998,0,6.1700001,7.0160675,3.5999999,3.085,16,2.8774116,.13278009,.20149523
8,27,3,12,23931,6.6700001,0,5.4899998,7.0160675,3.335,2.7449999,24,2.8774116,.17518248,.20149523
91,8,3,6,14819,6.6799998,0,5.3600001,7.0160675,3.3399999,2.6800001,12,2.8774116,.16107382,.20149523
107,18,3,19,21247,7.3699999,0,5.54,7.0160675,3.6849999,2.77,38,2.8774116,.296875,.20149523
123,38,3,10,29630,7.23,0,6.1100001,7.0160675,3.615,3.0550001,20,2.8774116,.1320132,.20149523
28,2,3,5,13057,6.4400001,0,5.3899999,7.0160675,3.22,2.6949999,10,2.8774116,.16666667,.20149523
47,2,3,13,12831,6.7199998,0,5.54,7.0160675,3.3599999,2.77,26,2.8774116,.2736842,.20149523
71,26,3,7,17428,8.1899996,0,5.6799998,7.0160675,4.0949998,2.8399999,14,2.8774116,.13930348,.20149523
91,29,3,8,15660,7.3499999,0,5.8499999,7.0160675,3.675,2.925,16,2.8774116,.15023474,.20149523
81,14,3,12,24538,7.1199999,0,5.1799998,7.0160675,3.5599999,2.5899999,24,2.8774116,.26815644,.20149523
56,20,3,10,14988,7.21,0,5.7199998,7.0160675,3.605,2.8599999,20,2.8774116,.25157234,.20149523
21,8,3,8,15942,7.0100002,0,5.5599999,7.0160675,3.5050001,2.78,16,2.8774116,.16410257,.20149523
115,32,3,16,16978,6.4699998,.5,5.8800001,7.0160675,3.2349999,2.9400001,32,2.8774116,.17391305,.20149523
92,8,3,8,17236,6.98,0,5.4400001,7.0160675,3.49,2.72,16,2.8774116,.17486338,.20149523
9,6,3,11,19372,7.0599999,0,5.4899998,7.0160675,3.53,2.7449999,22,2.8774116,.16058394,.20149523
70,26,3,12,22953,7.3099999,0,5.8400002,7.0160675,3.655,2.9200001,24,2.8774116,.16901408,.20149523
102,12,3,24,29595,6.4899998,0,5.4400001,7.0160675,3.2449999,2.72,48,2.8774116,.25737265,.20149523
73,3,3,13,24260,6.4200001,0,5.3800001,7.0160675,3.21,2.6900001,26,2.8774116,.18245614,.20149523
77,33,3,7,17216,6.8299999,.43000001,5.9000001,7.0160675,3.415,2.95,14,2.8774116,.1124498,.20149523
68,26,3,6,18826,6.6900001,0,5.6799998,7.0160675,3.345,2.8399999,12,2.8774116,.17391305,.20149523
102,19,3,34,30347,7.0900002,0,5.8200002,7.0160675,3.5450001,2.9100001,68,2.8774116,.32929781,.20149523
74,45,3,10,26092,7.21,0,6.1999998,7.0160675,3.605,3.0999999,20,2.8774116,.18691589,.20149523
100,14,3,19,28234,7.3400002,0,5.5300002,7.0160675,3.6700001,2.7650001,38,2.8774116,.25938568,.20149523
9,27,3,9,18831,7.46,0,5.9200001,7.0160675,3.73,2.96,18,2.8774116,.18556701,.20149523
93,8,3,12,19010,7.4400001,0,5.48,7.0160675,3.72,2.74,24,2.8774116,.17977528,.20149523
86,1,3,12,20750,6.6100001,0,5.52,7.0160675,3.3050001,2.76,24,2.8774116,.24615385,.20149523
83,33,3,10,23843,6.71,.5,5.8600001,7.0160675,3.355,2.9300001,20,2.8774116,.13289036,.20149523
72,34,3,12,15491,6.6599998,.67000002,5.71,7.0160675,3.3299999,2.855,24,2.8774116,.31788081,.20149523
67,26,3,14,13931,7.1799998,0,5.73,7.0160675,3.5899999,2.865,28,2.8774116,.24669604,.20149523
89,1,3,7,21109,6.1599998,0,5.3499999,7.0160675,3.0799999,2.675,14,2.8774116,.17283951,.20149523
98,40,3,16,26385,6.8200002,0,6.1399999,7.0160675,3.4100001,3.0699999,32,2.8774116,.14349777,.20149523
105,47,3,22,22760,6.21,.63999999,5.9699998,7.0160675,3.105,2.9849999,44,2.8774116,.24043716,.20149523
56,48,3,10,15002,6.1599998,.60000002,5.8899999,7.0160675,3.0799999,2.9449999,20,2.8774116,.18604651,.20149523
106,18,3,9,12740,7.3600001,0,5.54,7.0160675,3.6800001,2.77,18,2.8774116,.18090452,.20149523
121,41,3,28,28293,6.98,0,6.2199998,7.0160675,3.49,3.1099999,56,2.8774116,.2835443,.20149523
94,8,3,10,18116,6.4400001,0,5.3000002,7.0160675,3.22,2.6500001,20,2.8774116,.15503876,.20149523
18,8,3,18,23024,6.52,0,5.2800002,7.0160675,3.26,2.6400001,36,2.8774116,.26373628,.20149523
50,21,3,5,14542,7.5100002,0,5.7199998,7.0160675,3.7550001,2.8599999,10,2.8774116,.15873016,.20149523
64,26,3,12,12953,7.77,0,5.8400002,7.0160675,3.885,2.9200001,24,2.8774116,.23076923,.20149523
93,41,3,11,23829,8.0100002,0,6.29,7.0160675,4.0050001,3.145,22,2.8774116,.1442623,.20149523
12,1,3,19,27267,6.54,0,5.3200002,7.0160675,3.27,2.6600001,38,2.8774116,.27737227,.20149523
2,39,3,5,12142,8.5500002,0,6.3800001,7.0160675,4.2750001,3.1900001,10,2.8774116,.16,.20149523
54,20,3,12,15964,7.5900002,0,5.77,7.0160675,3.7950001,2.885,24,2.8774116,.25945947,.20149523
73,13,3,23,26803,6.77,0,5.48,7.0160675,3.385,2.74,46,2.8774116,.34200743,.20149523
90,41,3,16,21858,7.2399998,0,6.1999998,7.0160675,3.6199999,3.0999999,32,2.8774116,.31840795,.20149523
77,44,3,15,17752,7.3099999,0,6.23,7.0160675,3.655,3.115,30,2.8774116,.25210086,.20149523
95,8,3,9,16244,7.3299999,0,5.3800001,7.0160675,3.665,2.6900001,18,2.8774116,.20338982,.20149523
68,44,3,7,18920,6.8200002,0,5.9499998,7.0160675,3.4100001,2.9749999,14,2.8774116,.20895523,.20149523
62,26,3,11,15615,8.2600002,0,5.6300001,7.0160675,4.1300001,2.8150001,22,2.8774116,.18106996,.20149523
12,27,3,5,28427,7.9899998,0,5.96,7.0160675,3.9949999,2.98,10,2.8774116,.070422538,.20149523
93,40,3,7,18472,7.9899998,0,6.3000002,7.0160675,3.9949999,3.1500001,14,2.8774116,.12173913,.20149523
14,16,3,10,16345,7.8299999,0,5.5999999,7.0160675,3.915,2.8,20,2.8774116,.20304568,.20149523
118,42,3,9,12556,6.9200001,0,6.0799999,7.0160675,3.46,3.04,18,2.8774116,.30252102,.20149523
117,34,3,10,15947,6.3699999,.60000002,5.6500001,7.0160675,3.1849999,2.825,20,2.8774116,.2259887,.20149523
28,1,3,12,13546,6.8400002,0,5.5700002,7.0160675,3.4200001,2.7850001,24,2.8774116,.24615385,.20149523
59,16,3,10,13334,7.0599999,0,5.4200001,7.0160675,3.53,2.71,20,2.8774116,.2020202,.20149523
14,27,3,14,14713,8.0500002,0,5.9099998,7.0160675,4.0250001,2.9549999,28,2.8774116,.24669604,.20149523
97,8,3,8,14076,7.2600002,0,5.6399999,7.0160675,3.6300001,2.8199999,16,2.8774116,.18390805,.20149523
59,26,3,9,12949,7.46,0,5.9400001,7.0160675,3.73,2.97,18,2.8774116,.1493776,.20149523
14,8,3,12,13965,7.1399999,0,5.3400002,7.0160675,3.5699999,2.6700001,24,2.8774116,.29268292,.20149523
53,38,3,9,15725,8.5,0,6.46,7.0160675,4.25,3.23,18,2.8774116,.22499999,.20149523
48,1,3,6,12389,7.25,0,5.71,7.0160675,3.625,2.855,12,2.8774116,.19354838,.20149523
101,14,3,19,28260,6.9499998,0,5.29,7.0160675,3.4749999,2.645,38,2.8774116,.18446602,.20149523
50,33,3,4,12332,7.8400002,0,6.4000001,7.0160675,3.9200001,3.2,8,2.8774116,.12030075,.20149523
121,45,3,14,24726,6.7600002,0,6.1199999,7.0160675,3.3800001,3.0599999,28,2.8774116,.15217391,.20149523
56,26,3,6,15238,7.54,0,5.6999998,7.0160675,3.77,2.8499999,12,2.8774116,.19512194,.20149523
28,3,3,15,12441,6.6999998,0,5.52,7.0160675,3.3499999,2.76,30,2.8774116,.32432431,.20149523
121,36,3,15,21083,7.3600001,0,6.4499998,7.0160675,3.6800001,3.2249999,30,2.8774116,.14888337,.20149523
98,8,3,29,27842,6.5100002,0,5.4200001,7.0160675,3.2550001,2.71,58,2.8774116,.23577236,.20149523
103,12,3,15,22995,6.6399999,0,5.5300002,7.0160675,3.3199999,2.7650001,30,2.8774116,.15957446,.20149523
105,18,3,18,24931,7.1100001,0,5.6900001,7.0160675,3.5550001,2.845,36,2.8774116,.21052632,.20149523
81,34,3,13,23994,7.1500001,.31,6.0799999,7.0160675,3.575,3.04,26,2.8774116,.20717132,.20149523
103,41,3,18,20564,6.9099998,0,6.2199998,7.0160675,3.4549999,3.1099999,36,2.8774116,.16513762,.20149523
80,14,3,29,27775,7.0300002,0,5.1700001,7.0160675,3.5150001,2.585,58,2.8774116,.33720931,.20149523
73,30,3,16,29243,6.98,0,5.6100001,7.0160675,3.49,2.8050001,32,2.8774116,.20983607,.20149523
54,26,3,10,14933,7.7800002,0,5.9000001,7.0160675,3.8900001,2.95,20,2.8774116,.15810277,.20149523
18,27,3,16,22415,7.0900002,0,5.71,7.0160675,3.5450001,2.855,32,2.8774116,.22775801,.20149523
78,13,3,10,18327,6.75,0,5.3800001,7.0160675,3.375,2.6900001,20,2.8774116,.27777779,.20149523
71,31,3,9,16571,7.3499999,0,5.77,7.0160675,3.675,2.885,18,2.8774116,.22929937,.20149523
100,8,3,13,27537,7.21,0,5.3800001,7.0160675,3.605,2.6900001,26,2.8774116,.19188192,.20149523
111,38,3,5,23280,7.23,0,6.1100001,7.0160675,3.615,3.0550001,10,2.8774116,.15037593,.20149523
12,8,3,16,27570,6.96,0,5.3000002,7.0160675,3.48,2.6500001,32,2.8774116,.23021583,.20149523
5,39,3,11,16360,6.98,0,6.1199999,7.0160675,3.49,3.0599999,22,2.8774116,.16858238,.20149523
92,29,3,5,18304,6.9099998,0,5.6100001,7.0160675,3.4549999,2.8050001,10,2.8774116,.11627907,.20149523
48,2,3,7,12341,6.6399999,0,5.5599999,7.0160675,3.3199999,2.78,14,2.8774116,.14973262,.20149523
53,26,3,10,15488,7.29,0,5.54,7.0160675,3.645,2.77,20,2.8774116,.33057851,.20149523
33,40,3,5,20438,8.5500002,0,6.3800001,7.0160675,4.2750001,3.1900001,10,2.8774116,.10928962,.20149523
111,2,3,3,28464,6.5799999,0,5.3600001,7.0160675,3.29,2.6800001,6,2.8774116,.075471699,.20149523
106,16,3,4,13724,6.9400001,0,5.23,7.0160675,3.47,2.615,8,2.8774116,.084656082,.20149523
49,21,3,6,13599,7.04,0,5.6900001,7.0160675,3.52,2.845,12,2.8774116,.21621622,.20149523
101,8,3,21,24645,6.75,0,5.4299998,7.0160675,3.375,2.7149999,42,2.8774116,.22222222,.20149523
100,46,3,6,35556,8.3900003,0,5.8000002,7.0160675,4.1950002,2.9000001,12,2.8774116,.080536909,.20149523
33,36,3,2,21903,9.1899996,0,6.8000002,7.0160675,4.5949998,3.4000001,4,2.8774116,.047619049,.20149523
52,26,3,7,18724,8.1899996,0,5.6799998,7.0160675,4.0949998,2.8399999,14,2.8774116,.1072797,.20149523
8,6,3,21,25636,6.7600002,0,5.3800001,7.0160675,3.3800001,2.6900001,42,2.8774116,.20047733,.20149523
102,14,3,21,30441,6.6500001,0,5.46,7.0160675,3.325,2.73,42,2.8774116,.21374045,.20149523
117,42,3,3,13060,6.8899999,0,6.1399999,7.0160675,3.4449999,3.0699999,6,2.8774116,.12631579,.20149523
8,19,3,8,25547,6.6700001,.25,5.7600002,7.0160675,3.335,2.8800001,16,2.8774116,.13852814,.20149523
71,34,3,14,20430,7.1700001,.5,5.9000001,7.0160675,3.585,2.95,28,2.8774116,.27586207,.20149523
104,18,3,12,14116,7.2399998,0,5.6100001,7.0160675,3.6199999,2.8050001,24,2.8774116,.2,.20149523
86,16,3,9,21541,6.6900001,0,5.2199998,7.0160675,3.345,2.6099999,18,2.8774116,.13899614,.20149523
102,8,3,27,28842,6.5900002,0,5.4499998,7.0160675,3.2950001,2.7249999,54,2.8774116,.31578946,.20149523
21,27,3,11,16165,6.9299998,0,5.5900002,7.0160675,3.4649999,2.7950001,22,2.8774116,.28025478,.20149523
51,26,3,10,16178,7.3000002,0,5.6300001,7.0160675,3.6500001,2.8150001,20,2.8774116,.13745704,.20149523
9,8,3,2,18446,7.5799999,0,5.71,7.0160675,3.79,2.855,4,2.8774116,.045714285,.20149523
114,37,3,8,25746,6.9400001,0,6.23,7.0160675,3.47,3.115,16,2.8774116,.10702341,.20149523
119,48,3,13,16704,6.52,.38,6.0300002,7.0160675,3.26,3.0150001,26,2.8774116,.21138212,.20149523
104,12,3,14,12495,6.1999998,.63999999,5.52,7.0160675,3.0999999,2.76,28,2.8774116,.24454148,.20149523
67,48,3,12,15270,6.9299998,.33000001,6.21,7.0160675,3.4649999,3.105,24,2.8774116,.24365482,.20149523
50,26,3,7,11926,7.2199998,0,5.79,7.0160675,3.6099999,2.895,14,2.8774116,.21538462,.20149523
14,43,3,13,15452,7.96,0,6.3000002,7.0160675,3.98,3.1500001,26,2.8774116,.25615764,.20149523
14,45,3,15,15719,7.7199998,0,6.23,7.0160675,3.8599999,3.115,30,2.8774116,.23166023,.20149523
103,8,3,17,22293,6.3499999,0,5.4000001,7.0160675,3.175,2.7,34,2.8774116,.19209039,.20149523
5,14,3,15,17545,7.1100001,0,5.21,7.0160675,3.5550001,2.605,30,2.8774116,.22304833,.20149523
104,16,3,7,14580,7.1300001,0,5.3699999,7.0160675,3.5650001,2.6849999,14,2.8774116,.15384616,.20149523
103,18,3,14,24299,6.98,0,5.7800002,7.0160675,3.49,2.8900001,28,2.8774116,.2074074,.20149523
116,2,3,11,14974,6.6199999,0,5.5100002,7.0160675,3.3099999,2.7550001,22,2.8774116,.19047619,.20149523
28,27,3,8,11635,7.4699998,0,5.8699999,7.0160675,3.7349999,2.9349999,16,2.8774116,.30476192,.20149523
49,26,3,9,11288,7.3200002,0,5.7399998,7.0160675,3.6600001,2.8699999,18,2.8774116,.24827586,.20149523
70,37,3,3,22151,6.8600001,0,6.1300001,7.0160675,3.4300001,3.0650001,6,2.8774116,.029776676,.20149523
53,20,3,6,15901,7.29,0,5.54,7.0160675,3.645,2.77,12,2.8774116,.20338982,.20149523
67,47,3,10,14320,6.4499998,.40000001,6,7.0160675,3.2249999,3,20,2.8774116,.2,.20149523
8,8,3,17,24279,6.6900001,0,5.3899999,7.0160675,3.345,2.6949999,34,2.8774116,.18836565,.20149523
104,8,3,11,12623,6.6199999,0,5.3200002,7.0160675,3.3099999,2.6600001,22,2.8774116,.16356878,.20149523
8,39,3,8,23582,7.6199999,0,6.4200001,7.0160675,3.8099999,3.21,16,2.8774116,.15023474,.20149523
103,14,3,15,25172,7.1599998,0,5.3699999,7.0160675,3.5799999,2.6849999,30,2.8774116,.21582733,.20149523
83,35,3,15,22797,7.0100002,.40000001,6.0300002,7.0160675,3.5050001,3.0150001,30,2.8774116,.23529412,.20149523
48,26,3,16,12858,7.3699999,0,5.7600002,7.0160675,3.6849999,2.8800001,32,2.8774116,.31683168,.20149523
48,21,3,6,14476,7.29,0,5.6900001,7.0160675,3.645,2.845,12,2.8774116,.15189873,.20149523
51,30,3,8,15328,7.3499999,0,5.8499999,7.0160675,3.675,2.925,16,2.8774116,.14349777,.20149523
32,27,3,10,27871,7.4499998,0,5.6799998,7.0160675,3.7249999,2.8399999,20,2.8774116,.15444015,.20149523
47,26,3,5,12640,7.3899999,0,5.5500002,7.0160675,3.6949999,2.7750001,10,2.8774116,.14184397,.20149523
70,47,3,27,21504,6.25,.63,5.9400001,7.0160675,3.125,2.97,54,2.8774116,.2783505,.20149523
83,34,3,7,25786,6.52,.56999999,5.7600002,7.0160675,3.26,2.8800001,14,2.8774116,.11336032,.20149523
105,8,3,15,23884,6.3899999,0,5.3299999,7.0160675,3.1949999,2.665,30,2.8774116,.16528925,.20149523
98,35,3,17,28595,6.2800002,.58999997,5.7600002,7.0160675,3.1400001,2.8800001,34,2.8774116,.13572854,.20149523
67,3,3,13,14210,6.9899998,0,5.6500001,7.0160675,3.4949999,2.825,26,2.8774116,.26130652,.20149523
106,45,3,7,12785,7,0,6.1599998,7.0160675,3.5,3.0799999,14,2.8774116,.19047619,.20149523
45,26,3,5,14021,7.21,0,5.7199998,7.0160675,3.605,2.8599999,10,2.8774116,.15151516,.20149523
83,44,3,11,24392,7.1999998,0,6.1599998,7.0160675,3.5999999,3.0799999,22,2.8774116,.16666667,.20149523
102,18,3,34,30347,7.0900002,0,5.8200002,7.0160675,3.5450001,2.9100001,68,2.8774116,.32929781,.20149523
33,27,3,11,23460,7.54,0,5.6999998,7.0160675,3.77,2.8499999,22,2.8774116,.21782178,.20149523
21,2,3,1,18632,7.1300001,0,5.75,7.0160675,3.5650001,2.875,2,2.8774116,.14814815,.20149523
5,8,3,19,17494,7.3200002,0,5.6500001,7.0160675,3.6600001,2.825,38,2.8774116,.23030303,.20149523
91,4,3,7,14961,6.5599999,0,5.4899998,7.0160675,3.28,2.7449999,14,2.8774116,.16766468,.20149523
106,8,3,9,12001,6.6599998,0,5.4200001,7.0160675,3.3299999,2.71,18,2.8774116,.19672132,.20149523
78,14,3,10,19357,7.0599999,0,5.21,7.0160675,3.53,2.605,20,2.8774116,.20304568,.20149523
44,26,3,14,16125,7.0900002,0,5.5999999,7.0160675,3.5450001,2.8,28,2.8774116,.21705426,.20149523
110,38,3,6,20187,7.1900001,0,6.1300001,7.0160675,3.595,3.0650001,12,2.8774116,.056206089,.20149523
49,33,3,10,11694,6.4899998,.60000002,5.75,7.0160675,3.2449999,2.875,20,2.8774116,.30303031,.20149523
12,17,3,14,28991,7.1900001,0,5.4400001,7.0160675,3.595,2.72,28,2.8774116,.18241042,.20149523
116,42,3,7,14083,7.3000002,0,6.3000002,7.0160675,3.6500001,3.1500001,14,2.8774116,.16867469,.20149523
50,1,3,6,11503,6.77,0,5.5999999,7.0160675,3.385,2.8,12,2.8774116,.19834711,.20149523
54,48,3,14,15127,6.5300002,.28999999,6.02,7.0160675,3.2650001,3.01,28,2.8774116,.22310758,.20149523
62,1,3,9,13839,7.52,0,5.48,7.0160675,3.76,2.74,18,2.8774116,.19672132,.20149523
105,12,3,19,24209,6.6399999,0,5.6300001,7.0160675,3.3199999,2.8150001,38,2.8774116,.26027396,.20149523
107,8,3,4,19378,6.73,0,5.3499999,7.0160675,3.365,2.675,8,2.8774116,.071428575,.20149523
9,39,3,7,17357,7.3499999,0,6.2199998,7.0160675,3.675,3.1099999,14,2.8774116,.14973262,.20149523
49,2,3,9,11141,6.6900001,0,5.5900002,7.0160675,3.345,2.7950001,18,2.8774116,.2706767,.20149523
95,35,3,11,16954,7.4400001,.44999999,6.04,7.0160675,3.72,3.02,22,2.8774116,.22222222,.20149523
40,26,3,7,20912,7.0599999,0,5.6700001,7.0160675,3.53,2.835,14,2.8774116,.12727273,.20149523
40,27,3,7,20912,7.0599999,0,5.6700001,7.0160675,3.53,2.835,14,2.8774116,.12727273,.20149523
47,21,3,8,14987,7.3200002,0,5.5500002,7.0160675,3.6600001,2.7750001,16,2.8774116,.22535211,.20149523
110,44,3,11,18823,7.3400002,0,6.1999998,7.0160675,3.6700001,3.0999999,22,2.8774116,.147651,.20149523
98,3,3,30,33333,6.5300002,0,5.6100001,7.0160675,3.2650001,2.8050001,60,2.8774116,.26785713,.20149523
104,14,3,14,12495,6.1999998,.63999999,5.52,7.0160675,3.0999999,2.76,28,2.8774116,.24454148,.20149523
9,19,3,11,20056,6.3099999,.36000001,5.6199999,7.0160675,3.155,2.8099999,22,2.8774116,.23783784,.20149523
109,8,3,27,21318,7.54,0,5.5500002,7.0160675,3.77,2.7750001,54,2.8774116,.34951457,.20149523
2,8,3,9,13890,7.4299998,0,5.48,7.0160675,3.7149999,2.74,18,2.8774116,.18274112,.20149523
100,40,3,12,25045,7.3600001,0,6.0900002,7.0160675,3.6800001,3.0450001,24,2.8774116,.12276215,.20149523
70,34,3,16,25138,5.8099999,.81,5.4299998,7.0160675,2.905,2.7149999,32,2.8774116,.22377622,.20149523
33,26,3,6,23960,7.4200001,0,5.6900001,7.0160675,3.71,2.845,12,2.8774116,.1048035,.20149523
119,13,3,7,18136,7.0500002,0,5.5900002,7.0160675,3.5250001,2.7950001,14,2.8774116,.22047244,.20149523
5,1,3,12,18299,6.6799998,0,5.4899998,7.0160675,3.3399999,2.7449999,24,2.8774116,.20425531,.20149523
71,5,3,7,17753,7.0799999,0,5.48,7.0160675,3.54,2.74,14,2.8774116,.16867469,.20149523
101,18,3,36,27795,6.9400001,0,5.73,7.0160675,3.47,2.865,72,2.8774116,.29937631,.20149523
93,29,3,4,22710,8.04,0,5.8699999,7.0160675,4.02,2.9349999,8,2.8774116,.079999998,.20149523
44,27,3,4,16563,6.9400001,0,5.5700002,7.0160675,3.47,2.7850001,8,2.8774116,.087431692,.20149523
110,8,3,11,17083,6.96,0,5.54,7.0160675,3.48,2.77,22,2.8774116,.15658364,.20149523
103,36,3,6,23186,7.1100001,0,6.1900001,7.0160675,3.5550001,3.095,12,2.8774116,.089219332,.20149523
32,26,3,6,28398,8.3900003,0,5.5500002,7.0160675,4.1950002,2.7750001,12,2.8774116,.086330935,.20149523
